Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality
EH16 6JU,Yes,55.911152,-3.162841,327408,669283,NT274692,"Liberton/Gilmerton","",1980-01-01,,112,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6JW,Yes,55.905555,-3.166048,327197,668663,NT271686,"Liberton/Gilmerton","",2000-12-01,,123,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6JX,Yes,55.912485,-3.162961,327403,669431,NT274694,"Liberton/Gilmerton","",1980-01-01,,108,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6JY,Yes,55.913013,-3.163248,327386,669490,NT273694,"Liberton/Gilmerton","",1980-01-01,,107,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6JZ,Yes,55.912898,-3.163997,327339,669478,NT273694,"Liberton/Gilmerton","",1980-01-01,,108,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LA,Yes,55.913869,-3.164858,327287,669587,NT272695,"Liberton/Gilmerton","",1980-01-01,,102,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LB,Yes,55.915078,-3.166286,327200,669723,NT272697,"Liberton/Gilmerton","",1980-01-01,,97,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LD,Yes,55.914908,-3.165193,327268,669703,NT272697,"Liberton/Gilmerton","",1980-01-01,,96,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LE,Yes,55.915955,-3.166649,327179,669821,NT271698,"Liberton/Gilmerton","",1980-01-01,,88,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LF,Yes,55.91578,-3.168035,327092,669803,NT270698,"Liberton/Gilmerton","",1980-01-01,,91,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LG,Yes,55.915217,-3.167714,327111,669740,NT271697,"Liberton/Gilmerton","",1980-01-01,,96,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LH,Yes,55.914033,-3.167439,327126,669608,NT271696,"Liberton/Gilmerton","",1980-01-01,,105,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LJ,Yes,55.914182,-3.167923,327096,669625,NT270696,"Liberton/Gilmerton","",1980-01-01,,104,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LL,Yes,55.91441,-3.16849,327061,669651,NT270696,"Liberton/Gilmerton","",1980-01-01,,104,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LN,Yes,55.91378,-3.168583,327054,669581,NT270695,"Liberton/Gilmerton","",1980-01-01,,107,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LP,Yes,55.912885,-3.168156,327079,669481,NT270694,"Liberton/Gilmerton","",1980-01-01,,110,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LQ,Yes,55.91458,-3.166703,327173,669669,NT271696,"Liberton/Gilmerton","",1980-01-01,,101,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LR,Yes,55.913661,-3.166948,327156,669566,NT271695,"Liberton/Gilmerton","",1980-01-01,,106,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LS,Yes,55.912958,-3.167119,327144,669488,NT271694,"Liberton/Gilmerton","",1980-01-01,,109,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LT,Yes,55.9141,-3.166129,327208,669614,NT272696,"Liberton/Gilmerton","",1980-01-01,,102,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LU,Yes,55.913468,-3.165454,327249,669543,NT272695,"Liberton/Gilmerton","",1980-01-01,,104,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LW,Yes,55.912727,-3.168743,327042,669464,NT270694,"Liberton/Gilmerton","",1980-01-01,,110,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LX,Yes,55.913159,-3.164869,327285,669508,NT272695,"Liberton/Gilmerton","",1980-01-01,,106,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LY,Yes,55.912631,-3.166533,327180,669451,NT271694,"Liberton/Gilmerton","",1980-01-01,,110,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6LZ,Yes,55.912206,-3.168232,327073,669406,NT270694,"Liberton/Gilmerton","",1980-01-01,,112,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NA,Yes,55.911496,-3.161187,327512,669319,NT275693,"Liberton/Gilmerton","",1994-02-01,,109,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NB,No,55.908936,-3.16295,327397,669036,NT273690,"Liberton/Gilmerton","",1980-01-01,2010-03-01,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6ND,Yes,55.906381,-3.164282,327309,668753,NT273687,"Liberton/Gilmerton","",1980-01-01,,120,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NE,Yes,55.905469,-3.165694,327219,668653,NT272686,"Liberton/Gilmerton","",1980-01-01,,122,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NF,Yes,55.90699,-3.169227,327001,668826,NT270688,"Liberton/Gilmerton","",1980-01-01,,130,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NG,Yes,55.905693,-3.166676,327158,668679,NT271686,"Liberton/Gilmerton","",1980-01-01,,124,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NH,Yes,55.910875,-3.168896,327029,669258,NT270692,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NJ,Yes,55.910889,-3.16832,327065,669259,NT270692,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NL,Yes,55.911585,-3.166005,327211,669334,NT272693,"Liberton/Gilmerton","",1980-01-01,,113,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NN,Yes,55.911981,-3.165969,327214,669378,NT272693,"Liberton/Gilmerton","",1980-01-01,,112,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NP,Yes,55.911402,-3.172943,326777,669321,NT267693,"Liberton/Gilmerton","",1980-01-01,,116,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NQ,Yes,55.907969,-3.16828,327062,668934,NT270689,"Liberton/Gilmerton","",1980-01-01,,129,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NR,Yes,55.912839,-3.17305,326773,669481,NT267694,"Liberton/Gilmerton","",1980-01-01,,116,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NS,Yes,55.912824,-3.17465,326673,669481,NT266694,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NT,Yes,55.913258,-3.170551,326930,669525,NT269695,"Liberton/Gilmerton","",1980-01-01,,112,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NU,Yes,55.912979,-3.169631,326987,669493,NT269694,"Liberton/Gilmerton","",1980-01-01,,111,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NW,Yes,55.912392,-3.169997,326963,669428,NT269694,"Liberton/Gilmerton","",1980-01-01,,113,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NX,Yes,55.913841,-3.169753,326981,669589,NT269695,"Liberton/Gilmerton","",1980-01-01,,109,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NY,Yes,55.913164,-3.172852,326786,669517,NT267695,"Liberton/Gilmerton","",1980-01-01,,116,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6NZ,Yes,55.913414,-3.172124,326832,669544,NT268695,"Liberton/Gilmerton","",1980-01-01,,115,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PA,Yes,55.914309,-3.171543,326870,669643,NT268696,"Liberton/Gilmerton","",1980-01-01,,111,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PB,Yes,55.914023,-3.171326,326883,669611,NT268696,"Liberton/Gilmerton","",1980-01-01,,112,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PD,Yes,55.913709,-3.172277,326823,669577,NT268695,"Liberton/Gilmerton","",1980-01-01,,114,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PE,Yes,55.906358,-3.168616,327038,668755,NT270687,"Liberton/Gilmerton","",1980-01-01,,129,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PF,Yes,55.906836,-3.168342,327056,668808,NT270688,"Liberton/Gilmerton","",1980-01-01,,129,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PG,Yes,55.903734,-3.16529,327241,668460,NT272684,"Liberton/Gilmerton","",1980-01-01,,125,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PH,Yes,55.901324,-3.162163,327432,668188,NT274681,"Liberton/Gilmerton","",1980-01-01,,127,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PJ,Yes,55.901701,-3.165069,327251,668233,NT272682,"Liberton/Gilmerton","",1980-01-01,,127,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PL,Yes,55.901826,-3.164209,327305,668246,NT273682,"Liberton/Gilmerton","",1980-01-01,,126,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PN,Yes,55.900598,-3.163884,327323,668109,NT273681,"Liberton/Gilmerton","",1980-01-01,,129,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PP,Yes,55.901023,-3.163625,327340,668156,NT273681,"Liberton/Gilmerton","",1980-01-01,,128,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PQ,Yes,55.904123,-3.166437,327170,668504,NT271685,"Liberton/Gilmerton","",1980-01-01,,124,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PR,Yes,55.901675,-3.162077,327438,668227,NT274682,"Liberton/Gilmerton","",1980-01-01,,126,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PS,Yes,55.901822,-3.162722,327398,668244,NT273682,"Liberton/Gilmerton","",1980-01-01,,126,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PT,Yes,55.902933,-3.161091,327502,668366,NT275683,"Liberton/Gilmerton","",1980-01-01,,122,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PU,Yes,55.903843,-3.161886,327454,668469,NT274684,"Liberton/Gilmerton","",1980-01-01,,119,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PW,Yes,55.900598,-3.162925,327383,668108,NT273681,"Liberton/Gilmerton","",1980-01-01,,130,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PX,Yes,55.904648,-3.163222,327372,668559,NT273685,"Liberton/Gilmerton","",1980-01-01,,119,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PY,Yes,55.90523,-3.163367,327364,668624,NT273686,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6PZ,Yes,55.905233,-3.162104,327443,668623,NT274686,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QA,Yes,55.906058,-3.160417,327550,668713,NT275687,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QB,Yes,55.905907,-3.161596,327476,668698,NT274686,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QD,Yes,55.904744,-3.161561,327476,668568,NT274685,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QE,Yes,55.905119,-3.160869,327520,668609,NT275686,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QF,Yes,55.904467,-3.160417,327547,668536,NT275685,"Liberton/Gilmerton","",1980-01-01,,117,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QG,Yes,55.903971,-3.160611,327534,668481,NT275684,"Liberton/Gilmerton","",1980-01-01,,119,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QH,Yes,55.903465,-3.159988,327572,668424,NT275684,"Liberton/Gilmerton","",1980-01-01,,120,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QJ,Yes,55.903056,-3.160471,327541,668379,NT275683,"Liberton/Gilmerton","",1980-01-01,,122,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QL,Yes,55.901954,-3.160134,327560,668256,NT275682,"Liberton/Gilmerton","",1980-01-01,,125,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QN,Yes,55.901851,-3.158628,327654,668243,NT276682,"Liberton/Gilmerton","",1980-01-01,,124,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QP,Yes,55.902701,-3.15715,327748,668336,NT277683,"Liberton/Gilmerton","",1980-01-01,,121,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QQ,Yes,55.904046,-3.161301,327491,668490,NT274684,"Liberton/Gilmerton","",1980-01-01,,119,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QR,Yes,55.905614,-3.164595,327288,668668,NT272686,"Liberton/Gilmerton","",1986-12-01,,120,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QS,Yes,55.903567,-3.162534,327413,668438,NT274684,"Liberton/Gilmerton","",1996-06-01,,121,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QT,Yes,55.904653,-3.149226,328247,668545,NT282685,"Liberton/Gilmerton","",1980-01-01,,109,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QU,Yes,55.905927,-3.150448,328173,668688,NT281686,"Liberton/Gilmerton","",1980-01-01,,106,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QW,Yes,55.902316,-3.157954,327697,668294,NT276682,"Liberton/Gilmerton","",1980-01-01,,122,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QX,No,55.904707,-3.155994,327824,668558,NT278685,"Liberton/Gilmerton","",1994-02-01,1996-12-01,115,Scotland,2019-02-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference"
EH16 6QY,Yes,55.907221,-3.154693,327910,668837,NT279688,"Liberton/Gilmerton","",1980-01-01,,107,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH16 6QZ,Yes,55.907146,-3.155539,327857,668829,NT278688,"Liberton/Gilmerton","",1980-01-01,,108,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
